#EXPORTTYPE:DATA ALL
#FILE:20250310PQM.ngb-ss5
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:20250310PQM
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DTA
#INSTRUMENT:NETZSCH STA 449F5
#PROJECT:
#DATE/TIME:10.03.2025 16:49
#CORR. FILE:
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:
#OPERATOR:
#REMARK:DSC Al2O3
#SAMPLE:20250310PQM
#SAMPLE MASS /mg:16.83
#MATERIAL:
#REFERENCE:al2o3
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Al2O3 3.4 ml, open
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:197.80
#PURGE 1 MFC:AIR(80/20),250.3 ml/min
#PURGE 2 MFC:NITROGEN,250.0 ml/min
#PROTECTIVE MFC:NITROGEN,250.0 ml/min
#DTA RANGE /¶ÃV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:20°„C/10.0(K/min)/800°„C
#SEGMENT:S1/1
#SEG. 1:20°„C/10.0(K/min)/800°„C

##Temp./°„C;Time/min;DTA/(uV/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
764.59400;74.62862;     -2.60378; 74.31205;80.00000;20.00000;1.00000
764.61400;74.63062;     -2.60379; 74.31205;80.00000;20.00000;1.00000
764.63400;74.63262;     -2.60379; 74.31206;80.00000;20.00000;1.00000
764.65400;74.63463;     -2.60378; 74.31208;80.00000;20.00000;1.00000
764.67400;74.63664;     -2.60377; 74.31209;80.00000;20.00000;1.00000
764.69400;74.63865;     -2.60376; 74.31210;80.00000;20.00000;1.00000
764.71400;74.64065;     -2.60373; 74.31212;80.00000;20.00000;1.00000
764.73400;74.64265;     -2.60370; 74.31212;80.00000;20.00000;1.00000
764.75400;74.64464;     -2.60367; 74.31213;80.00000;20.00000;1.00000
764.77400;74.64663;     -2.60364; 74.31213;80.00000;20.00000;1.00000
764.79400;74.64862;     -2.60361; 74.31213;80.00000;20.00000;1.00000
764.81400;74.65062;     -2.60360; 74.31213;80.00000;20.00000;1.00000
764.83400;74.65261;     -2.60360; 74.31213;80.00000;20.00000;1.00000
764.85400;74.65461;     -2.60361; 74.31212;80.00000;20.00000;1.00000
764.87400;74.65661;     -2.60360; 74.31212;80.00000;20.00000;1.00000
764.89400;74.65861;     -2.60359; 74.31211;80.00000;20.00000;1.00000
764.91400;74.66061;     -2.60354; 74.31212;80.00000;20.00000;1.00000
764.93400;74.66261;     -2.60348; 74.31213;80.00000;20.00000;1.00000
764.95400;74.66461;     -2.60341; 74.31214;80.00000;20.00000;1.00000
764.97400;74.66660;     -2.60335; 74.31215;80.00000;20.00000;1.00000
764.99400;74.66860;     -2.60332; 74.31217;80.00000;20.00000;1.00000
765.01400;74.67061;     -2.60335; 74.31218;80.00000;20.00000;1.00000
765.03400;74.67261;     -2.60343; 74.31220;80.00000;20.00000;1.00000
765.05400;74.67462;     -2.60354; 74.31221;80.00000;20.00000;1.00000
765.07400;74.67662;     -2.60367; 74.31222;80.00000;20.00000;1.00000
765.09400;74.67862;     -2.60380; 74.31223;80.00000;20.00000;1.00000
765.11400;74.68062;     -2.60391; 74.31224;80.00000;20.00000;1.00000
765.13400;74.68262;     -2.60398; 74.31224;80.00000;20.00000;1.00000
765.15400;74.68461;     -2.60402; 74.31225;80.00000;20.00000;1.00000
765.17400;74.68660;     -2.60404; 74.31225;80.00000;20.00000;1.00000
765.19400;74.68859;     -2.60405; 74.31225;80.00000;20.00000;1.00000
765.21400;74.69058;     -2.60406; 74.31225;80.00000;20.00000;1.00000
765.23400;74.69256;     -2.60407; 74.31226;80.00000;20.00000;1.00000
765.25400;74.69455;     -2.60408; 74.31226;80.00000;20.00000;1.00000
765.27400;74.69655;     -2.60409; 74.31226;80.00000;20.00000;1.00000
765.29400;74.69854;     -2.60410; 74.31227;80.00000;20.00000;1.00000
765.31400;74.70054;     -2.60410; 74.31227;80.00000;20.00000;1.00000
765.33400;74.70255;     -2.60410; 74.31227;80.00000;20.00000;1.00000
765.35400;74.70457;     -2.60409; 74.31228;80.00000;20.00000;1.00000
765.37400;74.70658;     -2.60406; 74.31228;80.00000;20.00000;1.00000
765.39400;74.70860;     -2.60401; 74.31228;80.00000;20.00000;1.00000
765.41400;74.71061;     -2.60395; 74.31228;80.00000;20.00000;1.00000
765.43400;74.71262;     -2.60386; 74.31228;80.00000;20.00000;1.00000
765.45400;74.71463;     -2.60377; 74.31228;80.00000;20.00000;1.00000
765.47400;74.71663;     -2.60368; 74.31228;80.00000;20.00000;1.00000
765.49400;74.71864;     -2.60360; 74.31229;80.00000;20.00000;1.00000
765.51400;74.72065;     -2.60355; 74.31230;80.00000;20.00000;1.00000
765.53400;74.72265;     -2.60352; 74.31232;80.00000;20.00000;1.00000
765.55400;74.72466;     -2.60352; 74.31234;80.00000;20.00000;1.00000
765.57400;74.72667;     -2.60353; 74.31234;80.00000;20.00000;1.00000
765.59400;74.72868;     -2.60355; 74.31231;80.00000;20.00000;1.00000
765.61400;74.73068;     -2.60356; 74.31226;80.00000;20.00000;1.00000
765.63400;74.73269;     -2.60357; 74.31214;80.00000;20.00000;1.00000
765.65400;74.73469;     -2.60357; 74.31191;80.00000;20.00000;1.00000
765.67400;74.73669;     -2.60357; 74.31149;80.00000;20.00000;1.00000
765.69400;74.73869;     -2.60356; 74.31083;80.00000;20.00000;1.00000
765.71400;74.74069;     -2.60356; 74.30987;80.00000;20.00000;1.00000
765.73400;74.74270;     -2.60355; 74.30863;80.00000;20.00000;1.00000
765.75400;74.74470;     -2.60354; 74.30727;80.00000;20.00000;1.00000
765.77400;74.74670;     -2.60353; 74.30594;80.00000;20.00000;1.00000
765.79400;74.74871;     -2.60352; 74.30483;80.00000;20.00000;1.00000
765.81400;74.75070;     -2.60351; 74.30408;80.00000;20.00000;1.00000
765.83400;74.75270;     -2.60350; 74.30375;80.00000;20.00000;1.00000
765.85400;74.75469;     -2.60349; 74.30374;80.00000;20.00000;1.00000
765.87400;74.75668;     -2.60349; 74.30391;80.00000;20.00000;1.00000
765.89400;74.75868;     -2.60350; 74.30416;80.00000;20.00000;1.00000
765.91400;74.76067;     -2.60352; 74.30436;80.00000;20.00000;1.00000
765.93400;74.76267;     -2.60356; 74.30445;80.00000;20.00000;1.00000
765.95400;74.76467;     -2.60361; 74.30445;80.00000;20.00000;1.00000
765.97400;74.76668;     -2.60366; 74.30439;80.00000;20.00000;1.00000
765.99400;74.76868;     -2.60371; 74.30432;80.00000;20.00000;1.00000
766.01400;74.77069;     -2.60376; 74.30427;80.00000;20.00000;1.00000
766.03400;74.77270;     -2.60379; 74.30426;80.00000;20.00000;1.00000
766.05400;74.77470;     -2.60381; 74.30427;80.00000;20.00000;1.00000
766.07400;74.77671;     -2.60383; 74.30430;80.00000;20.00000;1.00000
766.09400;74.77872;     -2.60383; 74.30433;80.00000;20.00000;1.00000
766.11400;74.78072;     -2.60383; 74.30436;80.00000;20.00000;1.00000
766.13400;74.78272;     -2.60382; 74.30438;80.00000;20.00000;1.00000
766.15400;74.78472;     -2.60381; 74.30440;80.00000;20.00000;1.00000
766.17400;74.78673;     -2.60380; 74.30441;80.00000;20.00000;1.00000
766.19400;74.78873;     -2.60379; 74.30442;80.00000;20.00000;1.00000
766.21400;74.79073;     -2.60379; 74.30443;80.00000;20.00000;1.00000
766.23400;74.79273;     -2.60379; 74.30443;80.00000;20.00000;1.00000
766.25400;74.79474;     -2.60380; 74.30444;80.00000;20.00000;1.00000
766.27400;74.79674;     -2.60382; 74.30445;80.00000;20.00000;1.00000
766.29400;74.79875;     -2.60385; 74.30445;80.00000;20.00000;1.00000
766.31400;74.80075;     -2.60390; 74.30446;80.00000;20.00000;1.00000
766.33400;74.80275;     -2.60395; 74.30447;80.00000;20.00000;1.00000
766.35400;74.80475;     -2.60401; 74.30447;80.00000;20.00000;1.00000
766.37400;74.80675;     -2.60408; 74.30448;80.00000;20.00000;1.00000
766.39400;74.80874;     -2.60415; 74.30448;80.00000;20.00000;1.00000
766.41400;74.81074;     -2.60422; 74.30449;80.00000;20.00000;1.00000
766.43400;74.81274;     -2.60429; 74.30449;80.00000;20.00000;1.00000
766.45400;74.81474;     -2.60434; 74.30449;80.00000;20.00000;1.00000
766.47400;74.81674;     -2.60439; 74.30450;80.00000;20.00000;1.00000
766.49400;74.81874;     -2.60441; 74.30450;80.00000;20.00000;1.00000
766.51400;74.82074;     -2.60442; 74.30451;80.00000;20.00000;1.00000
766.53400;74.82273;     -2.60441; 74.30451;80.00000;20.00000;1.00000
766.55400;74.82473;     -2.60439; 74.30452;80.00000;20.00000;1.00000
766.57400;74.82673;     -2.60437; 74.30452;80.00000;20.00000;1.00000
766.59400;74.82873;     -2.60437; 74.30452;80.00000;20.00000;1.00000
766.61400;74.83073;     -2.60439; 74.30453;80.00000;20.00000;1.00000
766.63400;74.83274;     -2.60443; 74.30453;80.00000;20.00000;1.00000
766.65400;74.83475;     -2.60449; 74.30453;80.00000;20.00000;1.00000
766.67400;74.83675;     -2.60455; 74.30454;80.00000;20.00000;1.00000
766.69400;74.83876;     -2.60461; 74.30454;80.00000;20.00000;1.00000
766.71400;74.84076;     -2.60467; 74.30454;80.00000;20.00000;1.00000
766.73400;74.84276;     -2.60470; 74.30455;80.00000;20.00000;1.00000
766.75400;74.84476;     -2.60472; 74.30455;80.00000;20.00000;1.00000
766.77400;74.84675;     -2.60473; 74.30455;80.00000;20.00000;1.00000
766.79400;74.84875;     -2.60474; 74.30456;80.00000;20.00000;1.00000
766.81400;74.85075;     -2.60474; 74.30456;80.00000;20.00000;1.00000
766.83400;74.85275;     -2.60474; 74.30457;80.00000;20.00000;1.00000
766.85400;74.85476;     -2.60473; 74.30457;80.00000;20.00000;1.00000
766.87400;74.85677;     -2.60470; 74.30458;80.00000;20.00000;1.00000
766.89400;74.85878;     -2.60465; 74.30458;80.00000;20.00000;1.00000
766.91400;74.86078;     -2.60457; 74.30458;80.00000;20.00000;1.00000
766.93400;74.86278;     -2.60446; 74.30458;80.00000;20.00000;1.00000
766.95400;74.86478;     -2.60434; 74.30458;80.00000;20.00000;1.00000
766.97400;74.86678;     -2.60424; 74.30457;80.00000;20.00000;1.00000
766.99400;74.86878;     -2.60417; 74.30457;80.00000;20.00000;1.00000
767.01400;74.87079;     -2.60415; 74.30456;80.00000;20.00000;1.00000
767.03400;74.87280;     -2.60418; 74.30456;80.00000;20.00000;1.00000
767.05400;74.87481;     -2.60425; 74.30455;80.00000;20.00000;1.00000
767.07400;74.87683;     -2.60432; 74.30455;80.00000;20.00000;1.00000
767.09400;74.87884;     -2.60439; 74.30455;80.00000;20.00000;1.00000
767.11400;74.88084;     -2.60443; 74.30455;80.00000;20.00000;1.00000
767.13400;74.88283;     -2.60444; 74.30456;80.00000;20.00000;1.00000
767.15400;74.88483;     -2.60442; 74.30457;80.00000;20.00000;1.00000
767.17400;74.88682;     -2.60440; 74.30458;80.00000;20.00000;1.00000
767.19400;74.88881;     -2.60438; 74.30460;80.00000;20.00000;1.00000
767.21400;74.89080;     -2.60438; 74.30461;80.00000;20.00000;1.00000
767.23400;74.89280;     -2.60440; 74.30461;80.00000;20.00000;1.00000
767.25400;74.89481;     -2.60445; 74.30462;80.00000;20.00000;1.00000
767.27400;74.89682;     -2.60450; 74.30462;80.00000;20.00000;1.00000
767.29400;74.89882;     -2.60457; 74.30462;80.00000;20.00000;1.00000
767.31400;74.90083;     -2.60463; 74.30461;80.00000;20.00000;1.00000
767.33400;74.90284;     -2.60468; 74.30461;80.00000;20.00000;1.00000
767.35400;74.90484;     -2.60473; 74.30460;80.00000;20.00000;1.00000
767.37400;74.90684;     -2.60478; 74.30459;80.00000;20.00000;1.00000
767.39400;74.90884;     -2.60481; 74.30459;80.00000;20.00000;1.00000
767.41400;74.91084;     -2.60484; 74.30459;80.00000;20.00000;1.00000
767.43400;74.91283;     -2.60486; 74.30460;80.00000;20.00000;1.00000
767.45400;74.91482;     -2.60486; 74.30461;80.00000;20.00000;1.00000
767.47400;74.91681;     -2.60486; 74.30462;80.00000;20.00000;1.00000
767.49400;74.91880;     -2.60484; 74.30464;80.00000;20.00000;1.00000
767.51400;74.92079;     -2.60482; 74.30465;80.00000;20.00000;1.00000
767.53400;74.92278;     -2.60478; 74.30467;80.00000;20.00000;1.00000
767.55400;74.92478;     -2.60475; 74.30468;80.00000;20.00000;1.00000
767.57400;74.92678;     -2.60472; 74.30469;80.00000;20.00000;1.00000
767.59400;74.92877;     -2.60470; 74.30470;80.00000;20.00000;1.00000
767.61400;74.93077;     -2.60470; 74.30471;80.00000;20.00000;1.00000
767.63400;74.93276;     -2.60471; 74.30471;80.00000;20.00000;1.00000
767.65400;74.93475;     -2.60475; 74.30472;80.00000;20.00000;1.00000
767.67400;74.93674;     -2.60480; 74.30472;80.00000;20.00000;1.00000
767.69400;74.93873;     -2.60487; 74.30472;80.00000;20.00000;1.00000
767.71400;74.94073;     -2.60495; 74.30473;80.00000;20.00000;1.00000
767.73400;74.94272;     -2.60503; 74.30473;80.00000;20.00000;1.00000
767.75400;74.94471;     -2.60511; 74.30474;80.00000;20.00000;1.00000
767.77400;74.94670;     -2.60517; 74.30474;80.00000;20.00000;1.00000
767.79400;74.94870;     -2.60520; 74.30475;80.00000;20.00000;1.00000
767.81400;74.95069;     -2.60518; 74.30475;80.00000;20.00000;1.00000
767.83400;74.95269;     -2.60512; 74.30475;80.00000;20.00000;1.00000
767.85400;74.95469;     -2.60503; 74.30476;80.00000;20.00000;1.00000
767.87400;74.95668;     -2.60493; 74.30476;80.00000;20.00000;1.00000
767.89400;74.95868;     -2.60484; 74.30477;80.00000;20.00000;1.00000
767.91400;74.96068;     -2.60476; 74.30477;80.00000;20.00000;1.00000
767.93400;74.96268;     -2.60471; 74.30478;80.00000;20.00000;1.00000
767.95400;74.96468;     -2.60469; 74.30478;80.00000;20.00000;1.00000
767.97400;74.96668;     -2.60468; 74.30478;80.00000;20.00000;1.00000
767.99400;74.96869;     -2.60469; 74.30479;80.00000;20.00000;1.00000
768.01400;74.97069;     -2.60470; 74.30479;80.00000;20.00000;1.00000
768.03400;74.97269;     -2.60470; 74.30478;80.00000;20.00000;1.00000
768.05400;74.97468;     -2.60471; 74.30478;80.00000;20.00000;1.00000
768.07400;74.97668;     -2.60471; 74.30477;80.00000;20.00000;1.00000
768.09400;74.97868;     -2.60470; 74.30476;80.00000;20.00000;1.00000
768.11400;74.98067;     -2.60469; 74.30475;80.00000;20.00000;1.00000
768.13400;74.98266;     -2.60466; 74.30474;80.00000;20.00000;1.00000
768.15400;74.98465;     -2.60464; 74.30472;80.00000;20.00000;1.00000
768.17400;74.98665;     -2.60462; 74.30472;80.00000;20.00000;1.00000
768.19400;74.98864;     -2.60460; 74.30472;80.00000;20.00000;1.00000
768.21400;74.99063;     -2.60461; 74.30473;80.00000;20.00000;1.00000
768.23400;74.99263;     -2.60462; 74.30476;80.00000;20.00000;1.00000
768.25400;74.99463;     -2.60465; 74.30479;80.00000;20.00000;1.00000
768.27400;74.99663;     -2.60469; 74.30480;80.00000;20.00000;1.00000
768.29400;74.99863;     -2.60472; 74.30480;80.00000;20.00000;1.00000
768.31400;75.00063;     -2.60475; 74.30477;80.00000;20.00000;1.00000
768.33400;75.00263;     -2.60476; 74.30471;80.00000;20.00000;1.00000
768.35400;75.00464;     -2.60478; 74.30466;80.00000;20.00000;1.00000
768.37400;75.00664;     -2.60478; 74.30464;80.00000;20.00000;1.00000
768.39400;75.00865;     -2.60478; 74.30470;80.00000;20.00000;1.00000
768.41400;75.01065;     -2.60478; 74.30486;80.00000;20.00000;1.00000
768.43400;75.01265;     -2.60479; 74.30510;80.00000;20.00000;1.00000
768.45400;75.01465;     -2.60479; 74.30530;80.00000;20.00000;1.00000
768.47400;75.01665;     -2.60479; 74.30535;80.00000;20.00000;1.00000
768.49400;75.01865;     -2.60479; 74.30513;80.00000;20.00000;1.00000
768.51400;75.02065;     -2.60478; 74.30452;80.00000;20.00000;1.00000
768.53400;75.02265;     -2.60478; 74.30350;80.00000;20.00000;1.00000
768.55400;75.02465;     -2.60477; 74.30222;80.00000;20.00000;1.00000
768.57400;75.02664;     -2.60477; 74.30086;80.00000;20.00000;1.00000
768.59400;75.02864;     -2.60477; 74.29957;80.00000;20.00000;1.00000
768.61400;75.03063;     -2.60479; 74.29852;80.00000;20.00000;1.00000
768.63400;75.03263;     -2.60482; 74.29779;80.00000;20.00000;1.00000
768.65400;75.03462;     -2.60485; 74.29733;80.00000;20.00000;1.00000
768.67400;75.03662;     -2.60488; 74.29707;80.00000;20.00000;1.00000
768.69400;75.03862;     -2.60491; 74.29695;80.00000;20.00000;1.00000
768.71400;75.04062;     -2.60492; 74.29690;80.00000;20.00000;1.00000
768.73400;75.04263;     -2.60492; 74.29689;80.00000;20.00000;1.00000
768.75400;75.04463;     -2.60492; 74.29689;80.00000;20.00000;1.00000
768.77400;75.04664;     -2.60492; 74.29691;80.00000;20.00000;1.00000
768.79400;75.04865;     -2.60494; 74.29692;80.00000;20.00000;1.00000
768.81400;75.05065;     -2.60498; 74.29694;80.00000;20.00000;1.00000
768.83400;75.05266;     -2.60505; 74.29695;80.00000;20.00000;1.00000
768.85400;75.05466;     -2.60512; 74.29696;80.00000;20.00000;1.00000
768.87400;75.05665;     -2.60520; 74.29696;80.00000;20.00000;1.00000
768.89400;75.05865;     -2.60526; 74.29696;80.00000;20.00000;1.00000
768.91400;75.06065;     -2.60529; 74.29696;80.00000;20.00000;1.00000
768.93400;75.06265;     -2.60529; 74.29697;80.00000;20.00000;1.00000
768.95400;75.06465;     -2.60526; 74.29697;80.00000;20.00000;1.00000
768.97400;75.06665;     -2.60521; 74.29698;80.00000;20.00000;1.00000
768.99400;75.06865;     -2.60515; 74.29699;80.00000;20.00000;1.00000
769.01400;75.07065;     -2.60508; 74.29699;80.00000;20.00000;1.00000
769.03400;75.07265;     -2.60501; 74.29700;80.00000;20.00000;1.00000
769.05400;75.07465;     -2.60495; 74.29701;80.00000;20.00000;1.00000
769.07400;75.07665;     -2.60490; 74.29701;80.00000;20.00000;1.00000
769.09400;75.07865;     -2.60485; 74.29702;80.00000;20.00000;1.00000
769.11400;75.08065;     -2.60482; 74.29703;80.00000;20.00000;1.00000
769.13400;75.08264;     -2.60480; 74.29703;80.00000;20.00000;1.00000
769.15400;75.08464;     -2.60480; 74.29704;80.00000;20.00000;1.00000
769.17400;75.08663;     -2.60480; 74.29705;80.00000;20.00000;1.00000
769.19400;75.08863;     -2.60481; 74.29705;80.00000;20.00000;1.00000
769.21400;75.09062;     -2.60484; 74.29706;80.00000;20.00000;1.00000
769.23400;75.09262;     -2.60486; 74.29706;80.00000;20.00000;1.00000
769.25400;75.09462;     -2.60489; 74.29707;80.00000;20.00000;1.00000
769.27400;75.09663;     -2.60491; 74.29707;80.00000;20.00000;1.00000
769.29400;75.09863;     -2.60492; 74.29708;80.00000;20.00000;1.00000
769.31400;75.10063;     -2.60492; 74.29708;80.00000;20.00000;1.00000
769.33400;75.10263;     -2.60489; 74.29709;80.00000;20.00000;1.00000
769.35400;75.10463;     -2.60487; 74.29709;80.00000;20.00000;1.00000
769.37400;75.10662;     -2.60484; 74.29710;80.00000;20.00000;1.00000
769.39400;75.10862;     -2.60483; 74.29710;80.00000;20.00000;1.00000
769.41400;75.11062;     -2.60484; 74.29710;80.00000;20.00000;1.00000
769.43400;75.11263;     -2.60487; 74.29710;80.00000;20.00000;1.00000
769.45400;75.11463;     -2.60492; 74.29710;80.00000;20.00000;1.00000
769.47400;75.11664;     -2.60499; 74.29709;80.00000;20.00000;1.00000
769.49400;75.11865;     -2.60506; 74.29709;80.00000;20.00000;1.00000
769.51400;75.12065;     -2.60512; 74.29708;80.00000;20.00000;1.00000
769.53400;75.12266;     -2.60517; 74.29707;80.00000;20.00000;1.00000
769.55400;75.12467;     -2.60522; 74.29707;80.00000;20.00000;1.00000
769.57400;75.12667;     -2.60525; 74.29706;80.00000;20.00000;1.00000
769.59400;75.12867;     -2.60527; 74.29707;80.00000;20.00000;1.00000
769.61400;75.13067;     -2.60529; 74.29707;80.00000;20.00000;1.00000
769.63400;75.13266;     -2.60529; 74.29708;80.00000;20.00000;1.00000
769.65400;75.13465;     -2.60529; 74.29710;80.00000;20.00000;1.00000
769.67400;75.13665;     -2.60529; 74.29711;80.00000;20.00000;1.00000
769.69400;75.13865;     -2.60528; 74.29712;80.00000;20.00000;1.00000
769.71400;75.14065;     -2.60528; 74.29713;80.00000;20.00000;1.00000
769.73400;75.14266;     -2.60529; 74.29713;80.00000;20.00000;1.00000
769.75400;75.14467;     -2.60529; 74.29714;80.00000;20.00000;1.00000
769.77400;75.14668;     -2.60529; 74.29714;80.00000;20.00000;1.00000
769.79400;75.14870;     -2.60529; 74.29714;80.00000;20.00000;1.00000
769.81400;75.15071;     -2.60528; 74.29715;80.00000;20.00000;1.00000
769.83400;75.15272;     -2.60525; 74.29716;80.00000;20.00000;1.00000
769.85400;75.15472;     -2.60522; 74.29717;80.00000;20.00000;1.00000
769.87400;75.15673;     -2.60518; 74.29717;80.00000;20.00000;1.00000
769.89400;75.15873;     -2.60513; 74.29716;80.00000;20.00000;1.00000
769.91400;75.16073;     -2.60508; 74.29711;80.00000;20.00000;1.00000
769.93400;75.16274;     -2.60503; 74.29701;80.00000;20.00000;1.00000
769.95400;75.16474;     -2.60498; 74.29679;80.00000;20.00000;1.00000
769.97400;75.16674;     -2.60494; 74.29638;80.00000;20.00000;1.00000
769.99400;75.16875;     -2.60490; 74.29573;80.00000;20.00000;1.00000
770.01400;75.17076;     -2.60486; 74.29477;80.00000;20.00000;1.00000
770.03400;75.17276;     -2.60484; 74.29353;80.00000;20.00000;1.00000
770.05400;75.17477;     -2.60483; 74.29216;80.00000;20.00000;1.00000
770.07400;75.17678;     -2.60484; 74.29084;80.00000;20.00000;1.00000
770.09400;75.17878;     -2.60488; 74.28973;80.00000;20.00000;1.00000
770.11400;75.18079;     -2.60495; 74.28899;80.00000;20.00000;1.00000
770.13400;75.18279;     -2.60505; 74.28868;80.00000;20.00000;1.00000
770.15400;75.18478;     -2.60517; 74.28867;80.00000;20.00000;1.00000
770.17400;75.18678;     -2.60528; 74.28886;80.00000;20.00000;1.00000
770.19400;75.18878;     -2.60538; 74.28911;80.00000;20.00000;1.00000
770.21400;75.19078;     -2.60544; 74.28931;80.00000;20.00000;1.00000
770.23400;75.19279;     -2.60546; 74.28939;80.00000;20.00000;1.00000
770.25400;75.19480;     -2.60545; 74.28940;80.00000;20.00000;1.00000
770.27400;75.19680;     -2.60543; 74.28935;80.00000;20.00000;1.00000
770.29400;75.19881;     -2.60539; 74.28929;80.00000;20.00000;1.00000
770.31400;75.20082;     -2.60536; 74.28925;80.00000;20.00000;1.00000
770.33400;75.20282;     -2.60533; 74.28924;80.00000;20.00000;1.00000
770.35400;75.20482;     -2.60531; 74.28926;80.00000;20.00000;1.00000
770.37400;75.20681;     -2.60530; 74.28928;80.00000;20.00000;1.00000
770.39400;75.20881;     -2.60529; 74.28929;80.00000;20.00000;1.00000
770.41400;75.21080;     -2.60528; 74.28928;80.00000;20.00000;1.00000
770.43400;75.21279;     -2.60528; 74.28925;80.00000;20.00000;1.00000
770.45400;75.21479;     -2.60527; 74.28922;80.00000;20.00000;1.00000
770.47400;75.21678;     -2.60527; 74.28921;80.00000;20.00000;1.00000
770.49400;75.21877;     -2.60528; 74.28925;80.00000;20.00000;1.00000
770.51400;75.22076;     -2.60529; 74.28936;80.00000;20.00000;1.00000
770.53400;75.22275;     -2.60529; 74.28951;80.00000;20.00000;1.00000
770.55400;75.22474;     -2.60530; 74.28965;80.00000;20.00000;1.00000
770.57400;75.22674;     -2.60530; 74.28967;80.00000;20.00000;1.00000
770.59400;75.22874;     -2.60529; 74.28952;80.00000;20.00000;1.00000
770.61400;75.23075;     -2.60527; 74.28911;80.00000;20.00000;1.00000
770.63400;75.23276;     -2.60524; 74.28844;80.00000;20.00000;1.00000
770.65400;75.23477;     -2.60520; 74.28759;80.00000;20.00000;1.00000
770.67400;75.23678;     -2.60517; 74.28668;80.00000;20.00000;1.00000
770.69400;75.23879;     -2.60515; 74.28579;80.00000;20.00000;1.00000
770.71400;75.24079;     -2.60515; 74.28503;80.00000;20.00000;1.00000
770.73400;75.24279;     -2.60517; 74.28444;80.00000;20.00000;1.00000
770.75400;75.24478;     -2.60522; 74.28400;80.00000;20.00000;1.00000
770.77400;75.24677;     -2.60528; 74.28370;80.00000;20.00000;1.00000
770.79400;75.24876;     -2.60536; 74.28349;80.00000;20.00000;1.00000
770.81400;75.25074;     -2.60546; 74.28337;80.00000;20.00000;1.00000
770.83400;75.25273;     -2.60556; 74.28330;80.00000;20.00000;1.00000
770.85400;75.25471;     -2.60567; 74.28328;80.00000;20.00000;1.00000
770.87400;75.25670;     -2.60578; 74.28331;80.00000;20.00000;1.00000
770.89400;75.25868;     -2.60587; 74.28337;80.00000;20.00000;1.00000
770.91400;75.26067;     -2.60594; 74.28347;80.00000;20.00000;1.00000
770.93400;75.26267;     -2.60598; 74.28357;80.00000;20.00000;1.00000
770.95400;75.26466;     -2.60600; 74.28364;80.00000;20.00000;1.00000
770.97400;75.26666;     -2.60601; 74.28365;80.00000;20.00000;1.00000
770.99400;75.26866;     -2.60601; 74.28356;80.00000;20.00000;1.00000
771.01400;75.27066;     -2.60601; 74.28332;80.00000;20.00000;1.00000
771.03400;75.27266;     -2.60600; 74.28295;80.00000;20.00000;1.00000
771.05400;75.27466;     -2.60599; 74.28250;80.00000;20.00000;1.00000
771.07400;75.27666;     -2.60596; 74.28204;80.00000;20.00000;1.00000
771.09400;75.27866;     -2.60592; 74.28165;80.00000;20.00000;1.00000
771.11400;75.28066;     -2.60585; 74.28138;80.00000;20.00000;1.00000
771.13400;75.28266;     -2.60575; 74.28127;80.00000;20.00000;1.00000
771.15400;75.28466;     -2.60565; 74.28127;80.00000;20.00000;1.00000
771.17400;75.28666;     -2.60555; 74.28135;80.00000;20.00000;1.00000
771.19400;75.28866;     -2.60546; 74.28145;80.00000;20.00000;1.00000
771.21400;75.29066;     -2.60540; 74.28153;80.00000;20.00000;1.00000
771.23400;75.29266;     -2.60538; 74.28156;80.00000;20.00000;1.00000
771.25400;75.29466;     -2.60538; 74.28157;80.00000;20.00000;1.00000
771.27400;75.29666;     -2.60540; 74.28155;80.00000;20.00000;1.00000
771.29400;75.29865;     -2.60543; 74.28153;80.00000;20.00000;1.00000
771.31400;75.30065;     -2.60548; 74.28151;80.00000;20.00000;1.00000
771.33400;75.30264;     -2.60553; 74.28150;80.00000;20.00000;1.00000
771.35400;75.30463;     -2.60558; 74.28150;80.00000;20.00000;1.00000
771.37400;75.30662;     -2.60563; 74.28151;80.00000;20.00000;1.00000
771.39400;75.30861;     -2.60567; 74.28152;80.00000;20.00000;1.00000
771.41400;75.31061;     -2.60570; 74.28153;80.00000;20.00000;1.00000
771.43400;75.31261;     -2.60572; 74.28153;80.00000;20.00000;1.00000
771.45400;75.31462;     -2.60572; 74.28153;80.00000;20.00000;1.00000
771.47400;75.31662;     -2.60571; 74.28153;80.00000;20.00000;1.00000
771.49400;75.31863;     -2.60568; 74.28153;80.00000;20.00000;1.00000
771.51400;75.32063;     -2.60563; 74.28153;80.00000;20.00000;1.00000
771.53400;75.32262;     -2.60555; 74.28153;80.00000;20.00000;1.00000
771.55400;75.32462;     -2.60547; 74.28153;80.00000;20.00000;1.00000
771.57400;75.32661;     -2.60539; 74.28153;80.00000;20.00000;1.00000
